









Frequency of observations in the selected location(s).:
Number of taxa: 	929

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Ardea sp. (<em class="sci">Ardea sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.49E-5	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
heron sp. (<em class="sci">Ardeidae sp.</em>)	1.86E-5	0.0	1.25E-5	0.0	1.46E-5	0.0	1.51E-5	0.0	2.51E-5	0.0	2.22E-5	4.54E-5	9.6E-6	1.84E-5	4.8E-5	9.6E-5	7.0E-5	1.335E-4	1.698E-4	1.154E-4	1.577E-4	1.3E-4	8.26E-5	1.928E-4	1.647E-4	1.185E-4	8.89E-5	2.785E-4	2.119E-4	1.25E-4	1.908E-4	2.031E-4	1.301E-4	2.08E-4	1.168E-4	8.59E-5	5.88E-5	6.9E-5	1.671E-4	7.91E-5	1.57E-5	4.89E-5	1.75E-5	2.7E-5	0.0	1.86E-5	0.0	0.0	
white egret sp. (<em class="sci">Egretta/Ardea sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25E-5	0.0	0.0	3.78E-5	4.78E-5	1.379E-4	1.824E-4	1.303E-4	1.821E-4	1.736E-4	1.312E-4	1.514E-4	1.092E-4	1.82E-4	1.101E-4	1.687E-4	5.99E-5	2.539E-4	3.199E-4	2.025E-4	1.589E-4	1.964E-4	1.041E-4	1.806E-4	1.012E-4	1.04E-4	2.92E-5	3.68E-5	2.94E-5	0.0015	1.52E-5	3.39E-5	4.72E-5	0.0	0.0	1.35E-5	0.0	1.86E-5	0.0	1.12E-5	
American White Pelican (<em class="sci">Pelecanus erythrorhynchos</em>)	8.38E-5	5.585E-4	4.63E-4	4.071E-4	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	1.059E-4	4.78E-5	9.466E-4	0.0012481	9.467E-4	0.0010784	3.138E-4	4.322E-4	9.231E-4	5.458E-4	3.38E-4	2.754E-4	1.325E-4	2.246E-4	7.279E-4	0.0010131	0.0016454	0.0011829	0.0017859	0.0022896	0.0027875	0.0040466	0.0015454	0.0013431	6.626E-4	5.443E-4	3.725E-4	0.0012307	7.8E-4	4.246E-4	2.606E-4	5.602E-4	4.448E-4	4.138E-4	0.0015	1.263E-4	2.586E-4	
Brown Pelican (<em class="sci">Pelecanus occidentalis</em>)	0.0015	1.269E-4	1.627E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84E-5	0.0015	0.0	0.0	2.0E-5	2.32E-5	1.442E-4	5.216E-4	5.98E-4	2.065E-4	7.228E-4	0.002531	0.002099	0.0017062	9.24E-4	3.178E-4	6.072E-4	2.428E-4	2.934E-4	1.879E-4	2.97E-5	4.38E-5	8.59E-5	1.765E-4	2.069E-4	6.08E-5	1.583E-4	6.447E-4	0.0010098	4.202E-4	4.987E-4	6.584E-4	3.345E-4	7.9E-5	4.5E-5	
pelican sp. (<em class="sci">Pelecanus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.86E-5	0.0	0.0	
Black Vulture (<em class="sci">Coragyps atratus</em>)	0.0088568	0.0091258	0.0094107	0.0093842	0.009976	0.0096675	0.0080042	0.0108504	0.0104528	0.0107856	0.0096308	0.0095456	0.0097828	0.0099623	0.0104838	0.0102014	0.0105175	0.0109353	0.011653	0.0115534	0.0114257	0.0101277	0.009183	0.0072887	0.0065595	0.0059922	0.0053497	0.0061893	0.0062321	0.0065364	0.0069556	0.0082949	0.009047	0.0107583	0.0138546	0.01016	0.010635	0.0118788	0.0130815	0.0109989	0.0113059	0.0099355	0.0089983	0.0090309	0.007242	0.0068379	0.0096492	0.0072646	
Turkey Vulture (<em class="sci">Cathartes aura</em>)	0.0206473	0.021983	0.0209989	0.0216794	0.0250278	0.0259201	0.0284837	0.0475429	0.0653991	0.107177	0.1365747	0.1704057	0.191805	0.1907545	0.1873926	0.1826583	0.166138	0.1708125	0.1631502	0.1558333	0.1401281	0.1378221	0.1409395	0.1289199	0.1280008	0.1147824	0.1136586	0.1114838	0.1086649	0.1178519	0.1148462	0.1264996	0.1351129	0.1341665	0.1484591	0.1433445	0.1448745	0.1589774	0.1441095	0.1072765	0.0781193	0.0536843	0.0406148	0.0321337	0.0271999	0.0226133	0.0232308	0.0184877	
new world vulture sp. (<em class="sci">Cathartidae sp.</em>)	0.0015	1.27E-5	1.25E-5	0.0015	0.0	1.1E-5	7.6E-6	1.29E-5	3.76E-5	4.45E-5	4.44E-5	5.29E-5	3.82E-5	9.2E-6	9.6E-6	1.37E-5	2.8E-5	2.0E-5	1.54E-5	1.44E-5	2.43E-5	3.9E-5	5.51E-5	0.0015	0.0015	1.69E-5	3.55E-5	0.0	0.0	0.0	3.47E-5	4.51E-5	0.0015	0.0	1.46E-5	0.0015	2.94E-5	4.14E-5	1.52E-5	2.26E-5	3.14E-5	3.26E-5	3.5E-5	1.35E-5	5.64E-5	3.72E-5	0.0	0.0	
Osprey (<em class="sci">Pandion haliaetus</em>)	6.52E-5	5.08E-5	0.0	0.0015	1.46E-5	0.0015	7.6E-6	5.16E-5	3.384E-4	0.0030609	0.0223829	0.0735962	0.1285802	0.1430567	0.1460047	0.1443841	0.1269668	0.1144803	0.1090909	0.1214617	0.1222861	0.1181258	0.1174519	0.1149569	0.1215911	0.1389542	0.1518173	0.1704153	0.1832562	0.1980034	0.2015403	0.1940096	0.1691621	0.1442709	0.1220199	0.0969495	0.0741068	0.0557242	0.0382418	0.0217944	0.0112116	0.0050166	0.0024159	9.84E-4	2.633E-4	1.486E-4	1.105E-4	1.799E-4	
White-tailed Kite (<em class="sci">Elanus leucurus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	2.6E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swallow-tailed Kite (<em class="sci">Elanoides forficatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	1.11E-5	0.0	1.91E-5	1.84E-5	8.64E-5	2.06E-5	7.0E-5	2.67E-5	1.54E-5	1.44E-5	0.0015	2.6E-5	1.38E-5	0.0015	0.0	0.0	0.0015	8.86E-5	3.53E-5	0.0019109	7.806E-4	0.0019524	3.902E-4	1.635E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle (<em class="sci">Aquila chrysaetos</em>)	0.0014994	0.0016754	0.0015142	0.0020458	0.0017261	0.0011491	0.0012105	0.0019224	0.0032211	0.00571	0.0034991	0.0030709	0.0023024	0.002656	0.0027553	0.0023943	8.823E-4	4.139E-4	8.49E-5	4.33E-5	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	1.79E-5	0.0	3.39E-5	5.78E-5	4.46E-5	8.76E-5	9.82E-5	2.059E-4	5.105E-4	9.116E-4	0.0023739	0.0033021	0.0039905	0.0023634	0.0014557	0.0012415	9.291E-4	7.58E-4	8.322E-4	
Sharp-shinned Hawk (<em class="sci">Accipiter striatus</em>)	0.0171269	0.0159161	0.0151673	0.0152265	0.0151981	0.0143964	0.0134361	0.0120115	0.0120571	0.0143251	0.0161401	0.0196962	0.0201101	0.0257605	0.0291664	0.0266046	0.0217353	0.0132118	0.0084581	0.0045218	0.0038328	0.0037702	0.0038274	0.0035058	0.0045378	0.0038424	0.0037679	0.0045566	0.0048021	0.0055899	0.0067995	0.0080804	0.0131948	0.023582	0.0407609	0.04064	0.0421135	0.0465357	0.0508827	0.0448662	0.0372356	0.0314841	0.0278001	0.0225233	0.0181897	0.0199747	0.0245574	0.0181953	
Cooper's Hawk (<em class="sci">Astur cooperii</em>)	0.0520512	0.048548	0.0454892	0.0488753	0.0457258	0.0430675	0.0349521	0.0357894	0.0353566	0.0395027	0.0387674	0.0397555	0.0371343	0.0389578	0.0374324	0.035681	0.0291158	0.022378	0.0162371	0.0126712	0.0123596	0.0132219	0.013217	0.0140473	0.0143621	0.0142018	0.0149116	0.0167707	0.0191907	0.0227524	0.0289848	0.0339356	0.036983	0.0463319	0.0581193	0.0611932	0.0697969	0.0780056	0.081695	0.0769926	0.0671908	0.0637989	0.0624453	0.0576628	0.0574847	0.0594968	0.0659339	0.0567226	
Sharp-shinned/Cooper's Hawk (<em class="sci">Accipiter striatus/Astur cooperii</em>)	0.0013597	0.0014723	0.0012139	0.0015573	0.0016529	0.0016131	0.0019519	9.676E-4	0.0010779	0.0011353	0.001433	0.0015279	0.0014139	0.0014705	0.0014401	0.0017357	0.0014285	0.0011416	9.878E-4	5.265E-4	4.852E-4	4.81E-4	6.471E-4	6.626E-4	7.189E-4	7.617E-4	6.043E-4	5.822E-4	7.062E-4	9.465E-4	6.591E-4	0.0012414	0.0011273	0.0018426	0.0033724	0.0029449	0.0031331	0.0035319	0.0036616	0.0033799	0.0027675	0.0028829	0.0026785	0.002224	0.002182	0.0019882	0.0017846	0.0018105	
American Goshawk (<em class="sci">Astur atricapillus</em>)	3.632E-4	2.665E-4	4.005E-4	3.969E-4	2.487E-4	2.762E-4	3.329E-4	7.87E-4	0.0014037	0.0017253	0.0019106	0.0015884	0.0012993	0.001158	0.0015457	0.0012417	3.851E-4	3.004E-4	3.55E-4	3.894E-4	6.065E-4	5.46E-4	5.92E-4	3.132E-4	3.894E-4	2.878E-4	2.488E-4	2.025E-4	2.648E-4	2.322E-4	2.081E-4	1.354E-4	2.601E-4	1.783E-4	3.066E-4	2.945E-4	2.795E-4	4.001E-4	5.622E-4	6.443E-4	8.334E-4	0.0010587	7.353E-4	5.392E-4	4.891E-4	5.76E-4	5.843E-4	6.185E-4	
Cooper's Hawk/American Goshawk (<em class="sci">Astur cooperii/atricapillus</em>)	0.0	1.27E-5	0.0	0.0	2.93E-5	0.0015	7.6E-6	0.0	0.0	0.0	1.11E-5	1.51E-5	1.91E-5	0.0	1.92E-5	0.0	7.0E-6	1.34E-5	7.7E-6	0.0	0.0	0.0	0.0	0.0	0.0	1.69E-5	0.0	0.0	0.0015	0.0	0.0	0.0015	1.45E-5	0.0	1.46E-5	2.45E-5	2.94E-5	0.0	3.04E-5	4.52E-5	4.72E-5	3.26E-5	1.75E-5	0.0015	1.88E-5	1.86E-5	0.0015	3.37E-5	
Accipitrine hawk sp. (former Accipiter sp.) (<em class="sci">Aerospiza/Tachyspiza/Accipiter/Astur sp.</em>)	9.127E-4	0.0010788	0.0010762	8.753E-4	9.654E-4	8.397E-4	9.003E-4	9.16E-4	9.651E-4	0.0012689	0.0010886	0.0013917	0.0014808	0.0014521	0.0013729	0.0013789	0.0012814	9.947E-4	8.952E-4	5.337E-4	5.216E-4	5.98E-4	3.58E-4	4.699E-4	4.044E-4	4.401E-4	4.266E-4	5.316E-4	5.296E-4	6.965E-4	8.153E-4	9.141E-4	0.0011562	0.0023775	0.003241	0.0026995	0.0030302	0.0027455	0.0027348	0.002453	0.0023744	0.0020034	0.0019432	0.0017388	0.0013732	0.001375	0.0010107	0.0012145	
Northern Harrier (<em class="sci">Circus hudsonius</em>)	0.0400279	0.0400315	0.0380182	0.0373435	0.0363788	0.0280635	0.0220077	0.0316737	0.0318097	0.0318337	0.0338799	0.0356786	0.0394176	0.0411451	0.033957	0.0285736	0.0196486	0.0145337	0.0119077	0.009772	0.0060039	0.0058114	0.0060302	0.0055177	0.0064098	0.0071094	0.0070204	0.0072905	0.0087214	0.0115548	0.0150214	0.0243429	0.0297136	0.0334339	0.0393886	0.0429346	0.0475119	0.0485224	0.0523109	0.0510835	0.0491863	0.048912	0.0488078	0.04444	0.0392386	0.0392248	0.03806	0.0396631	
White-tailed Eagle (<em class="sci">Haliaeetus albicilla</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bald Eagle (<em class="sci">Haliaeetus leucocephalus</em>)	0.0768615	0.0860918	0.0866736	0.0822697	0.0886139	0.0774619	0.0648278	0.095447	0.0972088	0.1025133	0.0959966	0.0914317	0.0861819	0.0820789	0.0812204	0.0797248	0.0670616	0.0614594	0.0592375	0.0559638	0.041324	0.0368574	0.0343503	0.0341666	0.0355683	0.0421992	0.0465654	0.0510081	0.0605734	0.0654713	0.0702676	0.0746877	0.0720294	0.0767345	0.075507	0.0742981	0.0714149	0.0747358	0.0747212	0.0744831	0.0757135	0.0745651	0.0731767	0.0767893	0.0665325	0.0686387	0.0718403	0.071578	
Golden/Bald Eagle (<em class="sci">Aquila chrysaetos/Haliaeetus leucocephalus</em>)	0.0	0.0	2.5E-5	5.09E-5	1.46E-5	1.1E-5	3.03E-5	0.0015	6.27E-5	1.336E-4	1.11E-5	3.78E-5	3.82E-5	9.2E-6	9.6E-6	6.9E-6	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	0.0	0.0	1.77E-5	0.0015	0.0	1.13E-5	0.0	0.0015	1.46E-5	2.45E-5	0.0	1.38E-5	0.0015	3.39E-5	1.57E-5	0.0015	5.25E-5	1.35E-5	0.0	0.0	1.58E-5	1.12E-5	
Mississippi Kite (<em class="sci">Ictinia mississippiensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	6.9E-6	4.9E-5	2.003E-4	3.704E-4	4.327E-4	8.49E-4	0.0011311	7.985E-4	3.855E-4	5.092E-4	3.047E-4	1.066E-4	6.33E-5	1.77E-5	3.57E-5	6.94E-5	4.51E-5	2.89E-5	1.49E-5	4.38E-5	1.23E-5	1.47E-5	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Broad-winged Hawk (<em class="sci">Buteo platypterus</em>)	0.0015	0.0	5.01E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51E-5	4.395E-4	0.0095763	0.0340915	0.0427609	0.0335623	0.024027	0.0248264	0.0241452	0.0213716	0.0217114	0.0242861	0.0228179	0.0278406	0.023444	0.02083	0.0175301	0.0186611	0.0182877	0.0168948	0.0180569	0.017198	0.028768	0.0309211	0.0156327	0.0051778	0.0030766	0.0016713	9.043E-4	2.359E-4	1.303E-4	0.0	0.0015	0.0	1.86E-5	1.58E-5	0.0	
Red-shouldered Hawk (<em class="sci">Buteo lineatus</em>)	0.0082049	0.0084658	0.0065449	0.0076336	0.009464	0.0082091	0.0072098	0.0092892	0.0119192	0.0197235	0.0218608	0.0211939	0.017607	0.0169562	0.0150728	0.0138992	0.0124992	0.0116096	0.0121238	0.0127722	0.0129903	0.0125458	0.0128452	0.0101801	0.0099891	0.0087344	0.0095086	0.0093663	0.0080153	0.0088045	0.0095228	0.0110711	0.0129346	0.0152161	0.0182636	0.0172156	0.0162246	0.0141001	0.0136133	0.0142432	0.0147496	0.01404	0.0130598	0.0091926	0.0081449	0.0077855	0.011039	0.0084679	
Broad-winged/Red-shouldered Hawk (<em class="sci">Buteo platypterus/lineatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6E-6	0.0	0.0	0.0	0.0	0.0	0.0	1.3E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73E-5	0.0	1.45E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Zone-tailed Hawk (<em class="sci">Buteo albonotatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Hawk (<em class="sci">Buteo swainsoni</em>)	0.0	7.108E-4	0.0	0.0	1.46E-5	0.0	5.371E-4	0.0010321	0.0013035	2.004E-4	1.888E-4	2.27E-5	1.051E-4	2.757E-4	8.352E-4	3.773E-4	3.5E-5	2.67E-5	0.0	1.082E-4	0.0	0.0015	2.75E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13E-5	1.45E-5	1.49E-5	2.92E-5	2.45E-5	2.501E-4	2.483E-4	1.215E-4	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	1.895E-4	0.0015	
Red-tailed Hawk (<em class="sci">Buteo jamaicensis</em>)	0.163064	0.1625882	0.1503335	0.1620458	0.1605962	0.141555	0.1289974	0.1634004	0.1705165	0.1839451	0.1769084	0.173643	0.1649693	0.1635695	0.1627001	0.1590928	0.148415	0.1400694	0.1247878	0.1082424	0.0942799	0.0883538	0.0846849	0.0771279	0.0751801	0.0767473	0.0835155	0.093169	0.0995021	0.1043147	0.1086365	0.1154623	0.1157615	0.1284901	0.1408675	0.1314911	0.1415207	0.157515	0.1708955	0.1752145	0.1849988	0.1799954	0.1827667	0.176048	0.1676762	0.1688654	0.1852308	0.1709887	
Red-shouldered x Red-tailed Hawk (hybrid) (<em class="sci">Buteo lineatus x jamaicensis</em>)	0.0	0.0	0.0015	1.02E-5	1.46E-5	0.0	0.0	0.0	0.0	3.34E-5	0.0	7.6E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Rough-legged Hawk (<em class="sci">Buteo lagopus</em>)	0.0130943	0.0141265	0.0141536	0.0168142	0.0146568	0.0133799	0.0101906	0.0143338	0.0147768	0.0131676	0.010064	0.0088497	0.0056174	0.0050087	0.0040322	0.0026138	0.0010784	3.472E-4	2.161E-4	9.38E-5	4.85E-5	1.3E-5	0.0	1.2E-5	1.5E-5	0.0015	0.0	0.0	0.0	0.0	0.0	1.13E-5	0.0	0.0	1.46E-5	2.45E-5	1.03E-4	2.345E-4	9.42E-4	0.0025773	0.003994	0.0053749	0.0056721	0.0068338	0.0072984	0.0086402	0.0088596	0.0106945	
Ferruginous Hawk (<em class="sci">Buteo regalis</em>)	0.0	0.0	9.01E-4	0.0010178	1.902E-4	1.436E-4	3.78E-5	1.677E-4	1.253E-4	7.79E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Buteo sp. (<em class="sci">Buteo sp.</em>)	6.519E-4	7.235E-4	6.507E-4	6.819E-4	8.484E-4	6.298E-4	7.641E-4	7.741E-4	7.395E-4	0.0010685	0.0011219	0.0014296	0.0013757	0.0015072	0.0016801	0.0015093	0.0013024	0.0010014	9.106E-4	9.375E-4	7.035E-4	7.28E-4	5.507E-4	4.939E-4	5.841E-4	5.417E-4	6.754E-4	5.443E-4	9.71E-4	6.965E-4	9.54E-4	9.931E-4	0.0013007	0.0020655	0.0024673	0.0016074	0.0010591	0.0015176	0.0017017	0.0017861	0.0016982	0.0013682	0.0012605	0.0013075	9.781E-4	9.476E-4	6.949E-4	8.322E-4	
Buteo/eagle sp. (<em class="sci">Buteo/eagle sp.</em>)	0.0	0.0	1.25E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11E-5	0.0	0.0	0.0	0.0	6.9E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-5	0.0	0.0	0.0	1.63E-5	0.0	0.0	0.0	0.0	0.0	0.0	
hawk sp. (<em class="sci">Accipitridae sp. (hawk sp.)</em>)	0.0014994	0.001815	0.0017895	0.0018626	0.0019016	0.002276	0.0028975	0.0023997	0.0019301	0.0022373	0.0023549	0.0022086	0.0020349	0.0023435	0.0027553	0.0022022	0.0023738	0.0019895	0.0018984	0.0016948	0.0015283	0.0015211	0.0016521	0.0011566	0.0015126	0.0013711	0.0015818	0.0016075	0.00143	0.0018752	0.0019601	0.0020314	0.0020667	0.0032691	0.003679	0.002994	0.0027066	0.0030628	0.0031906	0.0031878	0.0027832	0.0025572	0.0024684	0.0023453	0.0015989	0.0018767	0.0017688	0.001968	
eagle sp. (<em class="sci">Accipitridae sp. (eagle sp.)</em>)	2.79E-5	2.54E-5	1.25E-5	5.09E-5	1.46E-5	5.52E-5	2.27E-5	2.58E-5	6.27E-5	5.57E-5	1.11E-5	6.05E-5	1.91E-5	4.6E-5	4.8E-5	5.49E-5	7.0E-6	2.0E-5	0.0	0.0	0.0015	1.3E-5	0.0	0.0	0.0	0.0	1.78E-5	0.0	1.77E-5	0.0	0.0	1.13E-5	0.0	4.46E-5	1.46E-5	2.45E-5	2.94E-5	0.0015	3.04E-5	6.78E-5	7.86E-5	1.955E-4	1.05E-4	8.09E-5	3.76E-5	1.86E-5	1.58E-5	3.37E-5	
American Barn Owl (<em class="sci">Tyto furcata</em>)	4.936E-4	5.965E-4	4.881E-4	2.85E-4	4.973E-4	3.757E-4	3.556E-4	0.0010192	5.891E-4	6.122E-4	6.221E-4	6.127E-4	6.401E-4	0.0013602	0.0012577	4.185E-4	2.521E-4	5.074E-4	6.482E-4	7.5E-4	7.277E-4	0.0011701	0.0012253	9.277E-4	4.343E-4	3.893E-4	1.777E-4	4.43E-4	2.825E-4	1.964E-4	4.336E-4	2.031E-4	1.734E-4	1.932E-4	3.65E-4	1.841E-4	1.03E-4	1.38E-4	1.064E-4	7.91E-5	2.044E-4	4.398E-4	9.979E-4	8.492E-4	4.326E-4	3.716E-4	8.054E-4	3.823E-4	
Eastern Screech-Owl (<em class="sci">Megascops asio</em>)	0.0096019	0.0079961	0.0062947	0.0079593	0.0078989	0.0067618	0.0050461	0.0067863	0.0065926	0.006133	0.0056207	0.0046593	0.0039169	0.0047238	0.0045122	0.0043632	0.0037113	0.0036318	0.0035731	0.0024809	0.0019407	0.0022101	0.0019137	0.0018915	0.0019918	0.0020482	0.0024705	0.0038098	0.0057378	0.0061435	0.0067475	0.0080579	0.0099431	0.0113675	0.0099858	0.0086507	0.0077666	0.0071604	0.0056064	0.0056521	0.0053149	0.0059939	0.0063898	0.0060385	0.0054926	0.0086774	0.0189353	0.0105933	
Snowy Owl (<em class="sci">Bubo scandiacus</em>)	0.0132806	0.0132127	0.0121138	0.0098422	0.0086888	0.0058889	0.0039794	0.0053284	0.0034592	0.0023931	0.0019439	0.0015733	9.267E-4	4.136E-4	4.032E-4	3.362E-4	1.33E-4	5.34E-5	3.09E-5	5.77E-5	9.7E-5	1.95E-4	8.26E-5	7.23E-5	0.0015	0.0015	5.33E-5	5.06E-5	1.77E-5	5.36E-5	8.67E-5	4.51E-5	0.0	0.0	0.0015	3.68E-5	2.94E-5	1.38E-5	1.52E-5	1.696E-4	7.076E-4	0.0010098	0.0029761	0.0069686	0.0103269	0.0107585	0.0099335	0.0156538	
Great Horned Owl (<em class="sci">Bubo virginianus</em>)	0.0118743	0.0100269	0.0090978	0.0111654	0.0106781	0.0088499	0.0067408	0.0098311	0.009588	0.0089713	0.009753	0.0100523	0.009477	0.0113684	0.0126151	0.0118205	0.0087109	0.0071233	0.0063744	0.0041973	0.0035781	0.0033412	0.0029187	0.0030119	0.0033546	0.0030299	0.0031636	0.0034174	0.0033897	0.004429	0.0045793	0.0047512	0.0061422	0.0068354	0.007212	0.00762	0.008355	0.0076709	0.0066547	0.0072573	0.0069502	0.0073132	0.0083856	0.0098126	0.0105903	0.0120406	0.0169454	0.013236	
Eurasian Eagle-Owl (<em class="sci">Bubo bubo</em>)	0.0015	1.523E-4	3.75E-5	0.0015	2.487E-4	1.436E-4	1.286E-4	1.935E-4	3.509E-4	2.115E-4	3.444E-4	3.177E-4	5.254E-4	3.952E-4	5.952E-4	5.283E-4	1.33E-4	8.01E-5	9.26E-5	1.442E-4	6.06E-5	6.5E-5	1.38E-5	8.43E-5	1.198E-4	0.0015	5.33E-5	1.27E-5	1.059E-4	8.93E-5	3.47E-5	6.77E-5	8.67E-5	4.46E-5	1.314E-4	1.472E-4	2.354E-4	1.38E-4	1.367E-4	2.939E-4	1.57E-5	0.0	8.75E-5	0.0	0.0	0.0	0.0015	0.0015	
Northern Hawk Owl (<em class="sci">Surnia ulula</em>)	1.024E-4	1.396E-4	1.627E-4	2.137E-4	2.93E-5	6.63E-5	9.08E-5	1.161E-4	7.52E-5	3.34E-5	2.22E-5	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75E-5	2.7E-5	1.88E-5	1.86E-5	6.32E-5	1.574E-4	
Burrowing Owl (<em class="sci">Athene cunicularia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Barred Owl (<em class="sci">Strix varia</em>)	0.0051315	0.0047596	0.0052935	0.0051807	0.0070944	0.0067286	0.0059615	0.0070314	0.0072944	0.0082701	0.0091753	0.009069	0.0097923	0.0119382	0.011511	0.0138717	0.014698	0.0148875	0.0159129	0.0138684	0.012772	0.0131569	0.0127075	0.012433	0.0117862	0.0110534	0.0102728	0.0086321	0.0077328	0.0078401	0.0083607	0.0085206	0.0098563	0.0114121	0.0112706	0.0102704	0.0098995	0.0085263	0.0065787	0.0061834	0.0070918	0.0055867	0.0055845	0.0072247	0.0056243	0.0068193	0.0065223	0.0061063	
Great Gray Owl (<em class="sci">Strix nebulosa</em>)	0.0015	0.0015	2.5E-5	4.07E-5	4.39E-5	3.646E-4	7.641E-4	6.967E-4	5.515E-4	7.68E-4	2.444E-4	2.042E-4	2.87E-5	0.0015	0.0015	6.9E-6	0.0015	0.0	7.7E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	
